"mid","sex","level"
"8500","-1","5"
"8509","-1","6"
"8512","-1","5"
"8522","1","5"
"8525","1","5"
"8533","-1","5"
"8543","-1","5"
"8560","0","5"
"8566","-1","6"
"8567","-1","5"
"8569","-1","4"
"8579","-1","5"
"8582","-1","5"
"8593","-1","6"
"8598","-1","6"
"8606","-1","5"
"8608","-1","5"
"8615","-1","6"
"8618","-1","5"
"8625","-1","6"
"8648","-1","4"
"8652","-1","5"
"8669","1","5"
"8670","-1","5"
"8679","1","5"
"8695","-1","5"
"8700","-1","4"
"8713","-1","5"
"8718","-1","5"
"8721","1","5"
"8729","-1","5"
"8742","-1","4"
"8744","1","6"
"8747","-1","5"
"8751","-1","5"
"8762","-1","5"
"8800","-1","6"
"8807","-1","5"
"8810","1","2"
"8820","-1","4"
"8824","-1","6"
"8831","0","5"
"8835","-1","5"
"8836","-1","6"
"8840","-1","5"
"8865","-1","5"
"8872","-1","6"
"8876","-1","5"
"8888","-1","5"
"8889","-1","5"
"8891","-1","6"
"8895","-1","6"
"8904","-1","5"
"8915","-1","6"
"8920","-1","5"
"8922","1","5"
"8927","-1","5"
"8945","0","6"
"8960","-1","5"
"8964","-1","6"
"8965","-1","5"
"8967","-1","5"
"8971","1","5"
"8974","-1","5"
"8978","-1","5"
"8982","-1","4"
"8986","-1","5"
"9005","-1","5"
"9027","-1","4"
"9029","-1","5"
"9037","-1","6"
"9040","-1","6"
"9048","-1","5"
"9054","-1","6"
"9056","-1","5"
"9060","-1","5"
"9063","1","5"
"9093","-1","5"
"9126","-1","5"
"9145","-1","5"
"9152","-1","4"
"9154","-1","5"
"9157","-1","5"
"9166","-1","4"
"9171","-1","5"
"9193","-1","5"
"9195","-1","6"
"9207","-1","6"
"9209","1","5"
"9211","-1","4"
"9219","1","5"
"9231","-1","5"
"9244","-1","4"
"9245","-1","5"
"9265","-1","6"
"9267","-1","6"
"9268","-1","5"
"9271","-1","5"
"9293","-1","5"
"9313","-1","5"
"9322","-1","5"
"9336","-1","5"
"9337","-1","6"
"9339","-1","5"
"9343","-1","6"
"9350","1","5"
"9366","-1","4"
"9367","-1","5"
"9369","-1","5"
"9370","1","6"
"9376","-1","6"
"9381","-1","3"
"9387","0","6"
"9390","-1","5"
"9394","-1","4"
"9405","-1","6"
"9414","1","6"
"9428","-1","5"
"9434","-1","5"
"9436","-1","5"
"9442","-1","5"
"9445","-1","6"
"9451","1","5"
"9464","-1","5"
"9481","-1","5"
"9486","-1","6"
"9490","-1","4"
"9493","-1","6"
"9495","-1","5"
"9497","-1","5"
"9506","1","5"
"9514","-1","3"
"9522","-1","5"
"9524","0","4"
"9535","-1","5"
"9538","-1","5"
"9539","-1","5"
"9540","-1","5"
"9542","1","5"
"9548","-1","5"
"9549","-1","5"
"9555","-1","5"
"9564","-1","5"
"9572","-1","5"
"9574","-1","5"
"9580","1","6"
"9594","-1","6"
"9595","-1","5"
"9598","-1","5"
"9604","-1","5"
"9607","-1","5"
"9610","1","6"
"9621","-1","5"
"9627","-1","5"
"9631","-1","5"
"9644","-1","5"
"9647","-1","6"
"9664","-1","5"
"9672","-1","4"
"9675","1","5"
"9676","-1","5"
"9678","-1","5"
"9679","-1","5"
"9686","-1","5"
"9689","1","6"
"9692","-1","5"
"9693","1","5"
"9698","-1","6"
"9699","-1","5"
"9712","-1","5"
"9714","-1","6"
"9732","-1","3"
"9751","-1","5"
"9767","-1","6"
"9790","-1","4"
"9799","-1","5"
"9815","1","6"
"9822","1","6"
"9837","-1","5"
"9849","1","5"
"9854","-1","5"
"9859","-1","5"
"9860","-1","5"
"9874","-1","6"
"9880","-1","5"
"9885","-1","5"
"9892","-1","5"
"9902","-1","5"
"9903","-1","6"
"9907","-1","5"
"9909","1","6"
"9922","-1","3"
"9929","-1","5"
"9932","-1","6"
"9941","-1","5"
"9943","-1","6"
"9946","-1","5"
"9948","-1","5"
"9958","-1","5"
"9967","-1","5"
"9968","-1","3"
"9974","-1","4"
"9975","-1","6"
"9977","-1","5"
"9992","-1","5"
"9993","-1","5"
"9996","-1","6"
"9997","-1","5"
"10021","-1","6"
"10036","-1","5"
"10063","-1","5"
"10067","-1","6"
"10071","-1","5"
"10073","-1","5"
"10074","-1","5"
"10139","-1","5"
"10150","-1","5"
"10170","1","5"
"10177","-1","5"
"10186","-1","4"
"10255","1","6"
"10256","-1","6"
"10262","-1","5"
"10293","-1","5"
"10318","-1","5"
"10320","-1","4"
"10348","-1","6"
"10433","-1","5"
"10472","-1","5"
"10480","-1","5"
"10557","-1","5"
"10572","-1","5"
"10616","-1","5"
"10652","-1","5"
"10653","-1","5"
"10663","-1","5"
"10680","-1","4"
"10721","-1","5"
"10729","1","5"
"10768","-1","5"
"10804","-1","5"
"10844","-1","5"
"10898","-1","6"
"10902","-1","6"
"10905","1","5"
"10996","-1","5"
"11001","-1","6"
"11012","-1","5"
"11133","-1","5"
"11203","-1","5"
"11251","-1","6"
"11258","1","4"
"11263","-1","5"
"11305","-1","6"
"11345","-1","5"
"11353","-1","5"
"11417","-1","5"
"11445","-1","5"
"11527","-1","5"
"11541","1","5"
"11551","1","4"
"11589","-1","5"
"11599","-1","5"
"11625","-1","5"
"11753","-1","5"
"11757","-1","5"
"11771","-1","5"
"11773","-1","5"
"11776","-1","5"
"11864","-1","5"
"11916","1","5"
"11944","1","5"
"11989","-1","5"
"12019","-1","5"
"12020","1","6"
"12027","0","5"
"12044","-1","5"
"12077","-1","5"
"12079","-1","5"
"12098","-1","5"
"12118","-1","6"
"12145","1","5"
"12159","-1","5"
"12197","-1","5"
"12218","-1","5"
"12321","-1","5"
"12339","-1","6"
"12374","1","5"
"12382","-1","5"
"12387","-1","5"
"12397","-1","5"
"12450","-1","5"
"12457","-1","3"
"12458","-1","5"
"12459","-1","5"
"12486","-1","5"
"12512","-1","5"
"12534","-1","6"
"12535","-1","5"
"12548","-1","6"
"12561","-1","5"
"12597","-1","5"
"12646","1","5"
"12683","1","5"
"12719","-1","5"
"12723","-1","5"
"12763","-1","6"
"12767","-1","5"
"12768","-1","5"
"12771","-1","3"
"12796","-1","4"
"12851","-1","5"
"12893","-1","5"
"12908","0","5"
"12919","1","6"
"12925","-1","5"
"12938","-1","5"
"12955","0","5"
"12984","-1","5"
"12991","-1","5"
"13091","-1","5"
"13175","0","5"
"13243","1","5"
"13250","1","6"
"13344","-1","5"
"13381","-1","5"
"13387","-1","4"
"13391","-1","5"
"13468","-1","5"
"13484","-1","5"
"13491","-1","5"
"13522","-1","5"
"13525","-1","5"
"13571","-1","5"
"13602","1","6"
"13615","1","5"
"13633","-1","5"
"13665","-1","5"
"13688","-1","6"
"13703","-1","5"
"13713","-1","5"
"13736","1","5"
"13770","-1","5"
"13799","-1","5"
"13812","-1","5"
"13837","-1","6"
"13867","-1","5"
"13868","-1","5"
"13895","-1","5"
"13930","-1","5"
"13937","-1","5"
"13980","-1","5"
"13992","-1","5"
"13998","1","5"
"14067","1","5"
"14073","-1","5"
"14075","-1","6"
"14095","-1","4"
"14172","-1","5"
"14313","-1","4"
"14333","-1","5"
"14335","-1","5"
"14337","1","6"
"14355","-1","6"
"14368","-1","5"
"14385","-1","6"
"14427","-1","5"
"14462","-1","5"
"14465","-1","6"
"14488","-1","5"
"14546","1","5"
"14558","-1","5"
"14654","1","6"
"14707","-1","5"
"14716","-1","5"
"14924","-1","5"
"14937","-1","5"
"14938","1","5"
"14943","-1","5"
"14950","-1","5"
"14964","-1","5"
"14993","-1","5"
"15058","-1","6"
"15075","-1","5"
"15085","-1","4"
"15104","-1","6"
"15144","-1","5"
"15171","-1","5"
"15210","-1","5"
"15228","-1","6"
"15350","-1","6"
"15353","-1","6"
"15361","-1","5"
"15387","-1","4"
"15399","-1","5"
"15400","-1","4"
"15416","-1","4"
"15522","-1","6"
"15532","1","6"
"15536","-1","5"
"15542","-1","5"
"15549","-1","5"
"15608","-1","5"
"15625","-1","6"
"15626","-1","5"
"15640","-1","5"
"15653","-1","5"
"15691","-1","6"
"15780","-1","5"
"15900","-1","5"
"15933","-1","5"
"15966","1","5"
"16000","-1","6"
"16069","-1","5"
"16093","1","6"
"16114","-1","5"
"16116","-1","5"
"16119","-1","6"
"16265","-1","4"
"16278","-1","6"
"16287","0","5"
"16311","-1","5"
"16373","-1","5"
"16383","-1","5"
"16426","1","5"
"16491","-1","4"
"16523","1","5"
"16532","-1","6"
"16582","-1","6"
"16583","-1","6"
"16598","-1","5"
"16629","-1","5"
"16633","-1","5"
"16636","-1","5"
"16692","-1","6"
"16731","-1","5"
"16768","1","5"
"16865","-1","6"
"16875","-1","6"
"16966","-1","5"
"17003","-1","5"
"17014","-1","4"
"17029","-1","3"
"17065","-1","5"
"17091","-1","5"
"17098","-1","6"
"17122","1","5"
"17125","-1","5"
"17147","-1","5"
"17154","-1","6"
"17168","1","6"
"17176","-1","5"
"17211","-1","5"
"17240","-1","5"
"17269","-1","6"
"17380","-1","6"
"17443","-1","5"
"17451","-1","5"
"17462","-1","5"
"17467","0","5"
"17517","1","5"
"17544","-1","5"
"17593","-1","5"
"17614","-1","5"
"17665","-1","5"
"17686","1","6"
"17711","-1","5"
"17716","-1","5"
"17761","-1","3"
"17782","-1","6"
"17851","-1","6"
"17854","-1","5"
"17980","-1","3"
"18002","-1","5"
"18052","-1","5"
"18092","-1","4"
"18099","0","5"
"18122","-1","5"
"18226","-1","6"
"18228","-1","5"
"18229","-1","6"
"18464","-1","5"
"18492","-1","6"
"18560","-1","6"
"18581","-1","5"
"18659","-1","5"
"18670","-1","6"
"18673","-1","5"
"18675","-1","6"
"18687","-1","5"
"18689","-1","5"
"18692","-1","4"
"18744","-1","4"
"18781","-1","6"
"18848","-1","6"
"18850","-1","5"
"18927","-1","5"
"18953","-1","5"
"18954","-1","5"
"19041","-1","5"
"19047","-1","5"
"19058","-1","5"
"19167","1","5"
"19179","-1","6"
"19224","-1","5"
"19242","-1","5"
"19253","-1","6"
"19301","-1","5"
"19322","-1","5"
"19355","-1","5"
"19367","-1","5"
"19370","-1","5"
"19391","-1","5"
"19429","-1","5"
"19444","-1","5"
"19452","-1","5"
"19494","-1","5"
"19496","-1","2"
"19499","-1","6"
"19536","-1","5"
"19544","-1","5"
"19561","-1","5"
"19562","-1","5"
"19582","-1","4"
"19606","-1","3"
"19635","-1","5"
"19647","-1","5"
"19697","0","6"
"19701","-1","5"
"19706","-1","5"
"19738","-1","5"
"19762","-1","5"
"19803","-1","5"
"19839","-1","5"
"19860","-1","5"
"19916","-1","5"
"19957","-1","5"
"19962","-1","5"
"19968","-1","5"
"19971","-1","5"
"20012","1","5"
"20068","-1","6"
"20070","-1","5"
"20088","-1","5"
"20089","-1","3"
"20098","-1","6"
"20105","-1","5"
"20125","-1","5"
"20146","-1","5"
"20165","-1","6"
"20180","-1","5"
"20204","-1","5"
"20227","-1","6"
"20228","-1","5"
"20263","-1","5"
"20273","-1","5"
"20275","1","6"
"20301","-1","5"
"20378","-1","3"
"20428","-1","5"
"20492","-1","5"
"20525","-1","5"
"20533","1","5"
"20557","1","5"
"20643","-1","3"
"20665","1","6"
"20669","-1","5"
"20672","-1","5"
"20674","-1","5"
"20691","-1","5"
"20707","-1","4"
"20724","1","5"
"20773","-1","6"
"20807","-1","5"
"20808","-1","5"
"20812","1","6"
"20815","-1","4"
"20836","-1","6"
"20859","-1","6"
"20862","-1","6"
"20884","-1","5"
"20911","-1","5"
"20942","-1","3"
"21055","-1","5"
"21058","-1","5"
"21098","-1","5"
"21128","-1","6"
"21179","-1","5"
"21193","-1","5"
"21221","-1","5"
"21270","-1","4"
"21275","-1","5"
"21315","-1","6"
"21395","-1","6"
"21472","-1","2"
"21520","-1","5"
"21530","-1","5"
"21563","-1","6"
"21573","-1","5"
"21610","-1","5"
"21621","-1","5"
"21661","-1","5"
"21690","-1","6"
"21695","-1","5"
"21713","-1","6"
"21752","-1","5"
"21813","-1","5"
"21857","-1","6"
"21878","-1","5"
"21883","-1","6"
"21921","-1","5"
"22143","-1","2"
"22198","-1","5"
"22223","-1","6"
"22229","-1","5"
"22275","-1","4"
"22370","-1","5"
"22386","-1","6"
"22405","-1","5"
"22447","-1","3"
"22460","-1","5"
"22505","0","5"
"22510","1","5"
"22529","1","5"
"22561","-1","4"
"22630","0","5"
"22637","-1","5"
"22679","-1","6"
"22732","-1","5"
"22739","1","6"
"22770","-1","5"
"22779","-1","6"
"22816","-1","2"
"22820","-1","5"
"22822","-1","5"
"22830","-1","5"
"22843","-1","5"
"22886","-1","5"
"22906","-1","5"
"22927","-1","5"
"22936","-1","2"
"22944","-1","6"
"22963","1","4"
"22967","-1","4"
"23034","1","5"
"23046","1","5"
"23066","1","5"
"23102","1","5"
"23159","-1","5"
"23191","-1","5"
"23202","-1","5"
"23204","-1","6"
"23217","-1","4"
"23225","-1","5"
"23305","-1","5"
"23314","-1","5"
"23332","-1","5"
"23337","-1","5"
"23356","-1","5"
"23438","-1","6"
"23440","-1","5"
"23481","-1","5"
"23492","-1","6"
"23513","-1","4"
"23540","-1","5"
"23545","-1","5"
"23583","-1","5"
"23635","-1","5"
"23651","-1","6"
"23661","-1","5"
"23687","-1","5"
"23705","-1","6"
"23805","-1","4"
"23847","-1","5"
"23884","-1","5"
"23950","-1","5"
"23954","-1","5"
"23987","-1","5"
"23991","-1","5"
"24020","-1","5"
"24087","-1","5"
"24117","-1","5"
"24141","-1","6"
"24164","1","5"
"24233","-1","5"
"24294","-1","5"
"24303","-1","6"
"24311","-1","5"
"24314","-1","5"
"24321","-1","5"
"24366","-1","4"
"24395","-1","5"
"24406","-1","6"
"24449","-1","5"
"24502","-1","5"
"24524","-1","5"
"24539","-1","6"
"24556","-1","5"
"24593","-1","6"
"24599","1","6"
"24623","-1","6"
"24628","-1","5"
"24652","-1","5"
"24662","-1","5"
"24663","-1","5"
"24698","-1","5"
"24702","1","5"
"24732","1","4"
"24772","1","5"
"24776","-1","5"
"24785","-1","4"
"24787","-1","6"
"24840","0","4"
"24849","-1","4"
"24936","-1","6"
"25103","-1","5"
"25141","-1","6"
"25144","-1","5"
"25178","-1","5"
"25245","-1","5"
"25250","-1","4"
"25258","-1","5"
"25270","0","5"
"25305","-1","5"
"25324","-1","5"
"25350","0","5"
"25387","-1","5"
"25435","-1","5"
"25490","-1","5"
"25506","-1","5"
"25528","-1","5"
"25540","-1","5"
"25560","-1","4"
"25566","-1","5"
"25597","-1","5"
"25606","-1","5"
"25624","-1","5"
"25673","0","5"
"25689","-1","5"
"25739","-1","5"
"25802","-1","2"
"25822","-1","5"
"25942","-1","4"
"25972","-1","5"
"26021","-1","5"
"26029","1","5"
"26078","-1","5"
"26147","-1","5"
"26151","-1","5"
"26167","-1","5"
"26200","-1","5"
"26256","-1","5"
"26288","-1","6"
"26291","-1","5"
"26296","-1","5"
"26306","-1","5"
"26395","1","6"
"26416","-1","6"
"26419","-1","5"
"26444","-1","5"
"26446","-1","5"
"26468","-1","5"
"26483","1","5"
"26512","-1","5"
"26562","-1","5"
"26589","-1","5"
"26611","-1","6"
"26781","-1","6"
"26808","-1","5"
"26875","0","5"
"26898","-1","5"
"26919","-1","5"
"27015","-1","4"
"27021","-1","5"
"27170","-1","6"
"27264","0","6"
"27338","-1","5"
"27341","-1","5"
"27360","1","5"
"27372","-1","5"
"27398","-1","4"
"27490","1","5"
"27521","0","6"
"27543","1","5"
"27572","-1","6"
"27578","-1","5"
"27592","-1","5"
"27594","-1","5"
"27609","-1","6"
"27645","-1","5"
"27671","-1","6"
"27705","-1","5"
"27708","1","5"
"27755","1","5"
"27790","-1","5"
"27831","-1","5"
"27840","-1","5"
"27853","-1","3"
"27891","-1","4"
"27916","-1","5"
"28021","-1","5"
"28104","-1","5"
"28157","-1","5"
"28194","-1","5"
"28195","-1","6"
"28203","-1","5"
"28294","-1","5"
"28299","-1","5"
"28342","-1","5"
"28364","-1","5"
"28419","-1","6"
"28447","-1","5"
"28450","1","4"
"28454","1","5"
"28457","1","6"
"28459","-1","5"
"28467","-1","5"
"28497","-1","5"
"28510","-1","5"
"28656","-1","6"
"28675","-1","4"
"28718","-1","5"
"28727","-1","5"
"28728","-1","5"
"28827","-1","5"
"28828","-1","5"
"28903","-1","5"
"28989","-1","6"
"28994","-1","6"
"29104","1","6"
"29117","-1","5"
"29179","-1","5"
"29314","-1","5"
"29358","-1","4"
"29377","-1","6"
"29488","1","5"
"29508","-1","6"
"29559","-1","4"
"29570","-1","5"
"29581","-1","5"
"29639","-1","3"
"29865","-1","6"
"29908","-1","5"
"29955","-1","5"
"30096","-1","5"
"30100","-1","5"
"30111","-1","6"
"30180","-1","5"
"30201","-1","5"
"30206","-1","5"
"30245","-1","6"
"30263","-1","5"
"30281","-1","4"
"30304","1","6"
"30442","-1","5"
"30481","-1","5"
"30499","-1","5"
"30516","-1","5"
"30689","-1","4"
"30733","-1","5"
"30758","-1","5"
"30805","-1","3"
"30807","-1","5"
"30821","-1","5"
"30843","-1","5"
"30916","-1","5"
"30939","-1","6"
"30992","-1","6"
"31013","-1","5"
"31023","-1","5"
"31051","-1","5"
"31062","1","5"
"31068","-1","5"
"31110","-1","5"
"31149","-1","5"
"31165","-1","6"
"31218","-1","5"
"31251","-1","5"
"31279","-1","5"
"31332","-1","5"
"31372","-1","5"
"31389","-1","6"
"31417","1","6"
"31485","-1","5"
"31498","-1","5"
"31500","-1","5"
"31546","-1","5"
"31562","-1","5"
"31589","-1","5"
"31623","-1","5"
"31655","1","4"
"31678","1","5"
"31696","-1","5"
"31718","-1","5"
"31748","-1","5"
"31833","-1","5"
"31847","1","5"
"31990","-1","5"
"32052","-1","5"
"32106","-1","5"
"32139","-1","5"
"32187","-1","4"
"32205","-1","5"
"32240","-1","6"
"32259","-1","5"
"32314","-1","5"
"32333","-1","5"
"32425","-1","4"
"32578","-1","6"
"32591","-1","5"
"32682","-1","5"
"32698","-1","5"
"32715","0","5"
"32786","-1","6"
"32798","0","5"
"32894","-1","5"
"32933","1","5"
"32954","-1","5"
"32958","-1","6"
"32962","-1","5"
"32970","-1","5"
"32999","-1","5"
"33027","-1","3"
"33029","-1","5"
"33070","-1","5"
"33105","0","5"
"33214","-1","5"
"33221","-1","6"
"33323","-1","5"
"33380","-1","5"
"33384","-1","6"
"33404","1","5"
"33432","-1","5"
"33473","-1","5"
"33478","-1","5"
"33632","-1","5"
"33663","-1","5"
"33714","-1","5"
"33753","1","6"
"33754","-1","4"
"33794","-1","5"
"33826","-1","6"
"33986","-1","5"
"34150","1","5"
"34166","-1","5"
"34195","1","6"
"34219","1","5"
"34247","-1","4"
"34289","-1","6"
"34309","-1","5"
"34450","-1","5"
"34509","1","5"
"34543","0","5"
"34563","-1","5"
"34573","-1","4"
"34581","-1","4"
"34595","-1","5"
"34601","-1","5"
"34604","-1","5"
"34797","-1","6"
"34925","0","5"
"34962","-1","5"
"35048","-1","5"
"35076","-1","5"
"35138","-1","5"
"35181","1","5"
"35203","1","6"
"35222","-1","5"
"35238","-1","5"
"35291","-1","5"
"35300","-1","5"
"35301","-1","5"
"35303","-1","5"
"35411","-1","6"
"35492","-1","5"
"35523","-1","5"
"35616","-1","5"
"35626","1","5"
"35692","-1","5"
"35693","-1","5"
"35738","-1","5"
"35760","-1","5"
"35780","-1","5"
"35795","-1","5"
"35797","-1","6"
"35862","-1","5"
"35874","-1","4"
"35885","-1","6"
"35888","-1","4"
"35924","-1","5"
"35983","1","5"
"36034","-1","6"
"36064","-1","5"
"36065","-1","5"
"36127","-1","5"
"36182","-1","5"
"36232","-1","5"
"36251","-1","6"
"36254","-1","5"
"36378","-1","6"
"36445","1","6"
"36446","-1","5"
"36451","-1","5"
"36470","-1","6"
"36539","-1","5"
"36574","-1","5"
"36587","-1","5"
"36613","-1","6"
"36639","-1","5"
"36665","-1","5"
"36715","-1","5"
"36798","1","5"
"36800","-1","6"
"36820","-1","6"
"36821","-1","5"
"36834","-1","5"
"36841","-1","5"
"36849","-1","4"
"36895","-1","5"
"36912","1","4"
"36931","1","6"
"36953","-1","6"
"36958","-1","5"
"36960","-1","5"
"37000","-1","6"
"37023","1","5"
"37028","-1","5"
"37079","-1","5"
"37147","-1","5"
"37192","-1","5"
"37218","-1","6"
"37352","-1","4"
"37357","-1","5"
"37397","0","5"
"37457","-1","5"
"37480","-1","5"
"37493","-1","5"
"37561","-1","5"
"37592","-1","5"
"37666","-1","5"
"37689","-1","2"
"37693","-1","5"
"37696","-1","5"
"37705","-1","5"
"37770","-1","4"
"37810","-1","5"
"37839","-1","5"
"37913","1","6"
"37963","-1","5"
"37964","-1","6"
"38055","-1","5"
"38058","-1","6"
"38094","-1","4"
"38098","-1","5"
"38154","1","6"
"38229","1","6"
"38257","-1","4"
"38266","1","5"
"38395","-1","5"
"38443","-1","5"
"38448","-1","5"
"38468","-1","5"
"38517","-1","5"
"38531","-1","5"
"38572","-1","4"
"38582","1","5"
"38626","-1","4"
"38674","-1","5"
"38712","-1","5"
"38737","-1","5"
"38771","1","6"
"38781","-1","6"
"38808","-1","5"
"38853","-1","4"
"38864","1","6"
"38946","1","6"
"38982","-1","6"
"39054","-1","5"
"39094","-1","5"
"39115","-1","5"
"39138","-1","4"
"39212","-1","5"
"39216","-1","5"
"39223","-1","5"
"39261","-1","5"
"39278","-1","5"
"39323","-1","5"
"39368","-1","6"
"39473","-1","4"
"39475","-1","6"
"39500","-1","5"
"39634","-1","5"
"39651","1","5"
"39673","-1","4"
"39679","-1","6"
"39812","-1","6"
"39850","-1","5"
"39931","-1","5"
"39960","-1","6"
"39971","-1","5"
"39974","-1","5"
"39988","-1","5"
"39994","-1","6"
"39997","-1","4"
"40019","-1","5"
"40020","-1","5"
"40090","-1","5"
"40129","-1","5"
"40137","-1","5"
"40148","1","5"
"40149","1","5"
"40198","-1","5"
"40208","1","6"
"40249","-1","5"
"40263","-1","5"
"40269","0","5"
"40300","-1","5"
"40306","-1","5"
"40310","-1","5"
"40316","-1","5"
"40332","-1","5"
"40341","-1","5"
"40344","-1","6"
"40351","-1","5"
"40388","-1","4"
"40397","-1","5"
"40407","-1","5"
"40494","-1","5"
"40525","-1","6"
"40541","-1","5"
"40617","-1","5"
"40628","-1","6"
"40638","-1","3"
"40657","-1","4"
"40672","-1","5"
"40734","-1","6"
"40741","-1","5"
"40802","-1","5"
"40899","-1","6"
"40902","-1","4"
"40988","-1","5"
"41018","-1","5"
"41043","-1","5"
"41109","-1","5"
"41164","1","5"
"41187","-1","6"
"41248","-1","5"
"41263","-1","5"
"41337","-1","5"
"41363","-1","6"
"41395","-1","5"
"41403","-1","6"
"41422","1","5"
"41439","-1","5"
"41512","1","5"
"41525","-1","5"
"41622","-1","5"
"41667","-1","5"
"41675","-1","5"
"41699","1","5"
"41784","1","6"
"41885","-1","4"
"41933","1","5"
"42092","-1","5"
"42100","-1","6"
"42211","-1","5"
"42237","-1","5"
"42259","1","5"
"42283","-1","5"
"42310","-1","5"
"42337","1","4"
"42338","-1","5"
"42352","-1","5"
"42358","-1","5"
"42379","-1","5"
"42382","-1","5"
"42494","1","5"
"42518","-1","5"
"42563","-1","3"
"42583","-1","5"
"42640","-1","6"
"42691","-1","4"
"42722","-1","5"
"42759","-1","5"
"42838","-1","5"
"42840","-1","5"
"42920","-1","5"
"42932","-1","5"
"42938","-1","5"
"42982","-1","6"
"43002","0","5"
"43049","-1","5"
"43078","-1","5"
"43092","1","5"
"43099","-1","5"
"43105","-1","5"
"43118","-1","6"
"43122","-1","6"
"43272","-1","4"
"43320","-1","6"
"43357","-1","6"
"43358","-1","6"
"43542","1","6"
"43572","-1","5"
"43599","-1","5"
"43669","-1","5"
"43670","-1","5"
"43822","-1","6"
"43887","1","5"
"43898","-1","5"
"43912","-1","5"
"44004","1","5"
"44015","1","5"
"44020","-1","5"
"44032","-1","4"
"44058","-1","5"
"44081","-1","6"
"44100","0","5"
"44158","-1","5"
"44186","-1","5"
"44197","-1","5"
"44244","-1","5"
"44262","-1","5"
"44321","-1","5"
"44344","-1","5"
"44347","-1","5"
"44370","-1","5"
"44371","-1","5"
"44410","-1","5"
"44446","-1","5"
"44450","-1","5"
"44455","-1","5"
"44483","1","6"
"44507","-1","5"
"44551","-1","5"
"44593","-1","5"
"44614","0","5"
"44747","-1","5"
"44758","-1","6"
"44901","-1","5"
"44928","-1","6"
"44940","-1","5"
"44942","-1","5"
"44950","-1","4"
"44995","-1","4"
"45060","-1","5"
"45075","-1","5"
"45099","-1","5"
"45102","-1","5"
"45127","-1","5"
"45147","-1","5"
"45198","-1","5"
"45205","-1","6"
"45222","-1","4"
"45223","1","4"
"45242","-1","5"
"45336","-1","4"
"45339","-1","5"
"45358","-1","3"
"45409","-1","5"
"45432","-1","5"
"45476","-1","5"
"45506","-1","5"
"45519","-1","6"
"45550","-1","4"
"45591","-1","5"
"45632","-1","5"
"45657","-1","5"
"45661","-1","5"
"45670","1","5"
"45676","-1","5"
"45715","-1","5"
"45763","-1","4"
"45800","-1","5"
"45802","-1","5"
"45831","-1","5"
"45832","-1","6"
"45863","-1","5"
"45873","-1","5"
"45885","0","5"
"45901","-1","4"
"45948","-1","5"
"45974","-1","5"
"46093","1","5"
"46094","1","5"
"46120","1","5"
"46218","-1","5"
"46234","-1","5"
"46263","-1","5"
"46268","-1","5"
"46298","0","5"
"46333","-1","6"
"46345","-1","5"
"46359","-1","4"
"46398","-1","6"
"46453","-1","5"
"46473","-1","6"
"46486","-1","5"
"46532","1","5"
"46537","-1","6"
"46620","-1","4"
"46633","-1","6"
"46655","-1","5"
"46660","-1","5"
"46738","-1","5"
"46773","-1","5"
"46775","-1","5"
"46776","1","6"
"46906","-1","5"
"46916","-1","6"
"46920","-1","6"
"46999","-1","6"
"47034","-1","6"
"47079","1","5"
"47138","-1","5"
"47141","-1","5"
"47165","-1","5"
"47261","-1","5"
"47320","-1","5"
"47339","-1","6"
"47393","-1","5"
"47396","1","5"
"47399","-1","5"
"47494","-1","5"
"47552","-1","5"
"47579","-1","5"
"47643","-1","6"
"47665","-1","5"
"47724","-1","5"
"47771","-1","5"
"47817","-1","6"
"47828","1","5"
"47848","-1","4"
"47880","-1","5"
"47888","-1","4"
"47910","-1","5"
"47933","-1","5"
"47937","-1","6"
"47964","-1","5"
"47968","1","5"
